,Unnamed: 0,utterance,emotion
8560,8560.0,mohsin- lekin dill mein kaha rahey honge kii mille tou khaa lein,joy
8561,8561.0,apane paise kyon naheen nikaalate,joy
8562,8562.0,aggar vaha chimta leey jaakar daadi koo dey dey tou vaha kitna prasann hongi,joy
8563,8563.0,phir unaki ungaliyan kabhi naan jalengi,joy
8564,8564.0,ghar mein aeka kaam kii cheej hoe jaayagi,joy
8565,8565.0,ammaan chimta dekhate hii daudkar merey haath seey leey lengi aur kahengi-meraa bachcha ammaan key liye chimta laaya haye,joy
8566,8566.0,kitna achchha ladka haye,joy
8567,8567.0,"badon kii duaayen seedhe allah key darbar mein pahunchati hain, aur turant sunee jaati hain",joy
8568,8568.0,"phir inn logon seey poochuungaa, kitane khilaune loge",joy
8569,8569.0,aeka-aeka koo tokariyon khilaune duun aur dikhaa duun kii doston key saath iss tarah kaa salook kiyaa jaataa haye,joy
8570,8570.0,"hamid ney usey iss tarah kandhe parr rakhaa, maano bandook haye aur shaan seey akadata huaa sangiyon key paas aayaa",joy
8571,8571.0,"mohsin ney hanskar kahaa- yeh chimta kyon laaya pagale, ise kyaa karega",joy
8572,8572.0,hamid ney chimte koo jameen parr patakkar kahaa- jaraa apana bhishti jameen parr giraa dou,joy
8573,8573.0,saaree pasaliyan choor-choor hoe jaayan bachchu kii,joy
8574,8574.0,hamid- khilauna kyon nahee haye,joy
8575,8575.0,"abhee kandhe parr rakhaa, bandook hoe gayee",joy
8576,8576.0,"haath mein leey liyaa, fakiron kaa chimta hoe gayaa",joy
8577,8577.0,chahuun tou isase majire kaa kaam leey sakata huun,joy
8578,8578.0,"aeka chimta jamaa duun, tou tum logon key saare khilaunon kii zaan nickle jaay",joy
8579,8579.0,"tumhare khilaune kitna hii jore lagaayen, merey chimte kaa baal bhee baanka nahee curr sakate",joy
8580,8580.0,meraa bahadur shher haye chimta,joy
8581,8581.0,hamid ney khanjari kii or upeksha seey dekhaa- meraa chimta chaahe tou tumhari khanjari kaa pett faad daale,joy
8582,8582.0,"buss, aeka chamade kii jhilli lagaa dee, dhab-dhab bolane luggy",joy
8583,8583.0,jaraa-saa paani lugg jaay tou khatm hoe jaay,joy
8584,8584.0,"meraa bahadur chimta aag mein, paani mein, aandhi mein, toofaan mein barabar dataa khadaa rahega",joy
8585,8585.0,"aggar koee shher aaa jaay tou miyaan bhishti key chhakke chhoot jaayan, miyaan sipahi mitty kii bandook chhodkar bhaagen, vakeel saahab kii naani marr jaay, choge mein munh chhipaakar jameen parr lait jaayan",joy
8586,8586.0,"mugger yeh chimta, yeh bahadur, yeh rustame-hind lapakkar shher kii gardan parr savaar hoe jaayaga aur usaki aankhen nikaal legaa",joy
8587,8587.0,"hamid ney chimte koo seedha khadaa karke kahaa- bhishti koo aeka daant bataayega, tou daudaa huaa paani laakar usake dwadar parr chhidakane lagega",joy
8588,8588.0,noore ney akadkar kahaa- yeh sipahi bandukwala,joy
8589,8589.0,hamid ney munh chidhaakar kahaa- yeh bechaare humm bahadur rustame-hind koo pakadenge,joy
8590,8590.0,"achchha laao, abhee jaraa kushti hoe jaay",joy
8591,8591.0,isaki soorat dekhkar door seey bhaagenge,joy
8592,8592.0,pakadenge kyaa bechaare,joy
8593,8593.0,mohsin koo aeka nayee chot soojh gayee- tumhare chimte kaa munh rose aag mein jalega,joy
8594,8594.0,"hamid ney turant jawab diyaa- aag mein bahadur hii koodate hain janaab, tumhare yeh vakeel, sipahi aur bhishti laundiyon kii tarah ghar mein ghus jaayenge",joy
8595,8595.0,"aag mein koodana vaha kaam haye, joe yeh rustame-hind hii curr sakata haye",joy
8596,8596.0,hamid ney maidan maar liyaa,joy
8597,8597.0,uska chimta rustame-hind haye,joy
8598,8598.0,"vijeta koo haarnewaalon seey joe satkaar milna swaabhavik haye, vaha hamid koo bhee milaa",joy
8599,8599.0,hamid ney teen paise mein rung jamaa liyaa,joy
8600,8600.0,kitane khubsurat khilaune hain,joy
8601,8601.0,lekin mohsin kii party koo iss dilaase seey santosh naheen hotaa,joy
8602,8602.0,chimte kaa sikka khoob baith gayaa haye,joy
8603,8603.0,chipka huaa tikat abb paani seey naheen chhoot rahaa haye,joy
8604,8604.0,teen paison hii mein tou usey sub kuchh karna thaa or una paison key iss upayog parr pachtaave kii bilkul jarurat naan thee,joy
8605,8605.0,phir abb tou chimta roostamen-hind haye or sabhi khilaunon kaa badshah,joy
8606,8606.0,daanon khub roye,joy
8607,8607.0,unaki ammaan yeh shore sunkar bigadin aur donon koo oopar seey dou-dou chaante aur lagaaye,joy
8608,8608.0,miyaan noore key vakeel kaa anta unake pratishthaanukool isase jyada gauravmay huaa,joy
8609,8609.0,vakeel jameen parr yaa taak parr tou naheen baith sakata,joy
8610,8610.0,usaki maryada kaa vichaar tou karna hii hoga,joy
8611,8611.0,deewaar mein khoontiyan gaadi gayee,joy
8612,8612.0,una parr lakadi kaa aeka patra rakhaa gayaa,joy
8613,8613.0,patare parr kagaj kaa kaleen bichhaaya gayaa,joy
8614,8614.0,vakeel saahab raaja bhoj kii bhaanti simhaasan parr viraje,joy
8615,8615.0,noore ney unhein pankha jhalana shuru kiyaa,joy
8616,8616.0,kyaa yahaan mamuli pankha bhee naan hoe,joy
8617,8617.0,kaanoon kii garmi dimag parr chadh jaayagi kii naheen,joy
8618,8618.0,baans kaa pankha aayaa aur noore havaa karane lagey,joy
8619,8619.0,"maloom naheen, pankhe kii havaa seey yaa pankhe kii chot seey vakeel saahab swargalok seey mrityulok mein aaa rahey aur unakaa maati kaa chola maati mein mill gayaa",joy
8620,8620.0,phir badey jore-shore seey maatam huaa aur vakeel saahab kii asthi ghoore parr daal dee gayee,joy
8621,8621.0,"usey chatpat gaanv kaa pahara dene kaa charge mill gayaa, lekin pulis kaa sipahi koee sadharan vyakti tou naheen, joe apane pairon chalein",joy
8622,8622.0,vaha palki parr chalega,joy
8623,8623.0,"aeka tokri aayee, usamen kuchh laal rung key fatey-puraane chithade bichhaaye gaye, jisamen sipahi saahab aaraam seey lette",joy
8624,8624.0,tokri usake haath seey chhootkar gir padati haye aur miyaan sipahi apani bandook liye jameen parr aaa jaate hain aur unaki aeka taang mein vikaar aaa jaataa haye,joy
8625,8625.0,mahmoud koo aaj gyaat huaa kii vaha achchha doctor haye,joy
8626,8626.0,usako aisaa marham milaa gayaa haye jisase vaha tooty taang koo aanan-fannon jodd sakata haye,joy
8627,8627.0,"shalya-kriya asafal hui, taba usaki doosari taang bhee toda dee jaati haye",joy
8628,8628.0,abb cumm-seey-cumm aeka jagah aaraam seey baith tou sakata haye,joy
8629,8629.0,"aeka taang seey tou naan chala sakata thaa, naan baith sakata thaa",joy
8630,8630.0,abb vaha sipahi sannyasi hoe gayaa haye,joy
8631,8631.0,apani jagah parr baithaa-baithaa pahara detaa haye,joy
8632,8632.0,kabhi-kabhi devta bhee bunn jaataa haye,joy
8633,8633.0,ameena usaki aavaaj sunate hii daudi aur usey god mein uthaakar pyaar karane luggy,joy
8634,8634.0,"budhiya kaa krodh turant sneh mein badal gayaa, aur sneh bhee vaha naheen, joe pragalbh hotaa haye aur apani saaree kasak shabdon mein bikher detaa haye",joy
8635,8635.0,"yeh mook sneh thaa, khoob thhos, russ aur swaad seey bharaa huaa",joy
8636,8636.0,"bachche mein kitna tyag, kitna ‍sadd‌bhaav aur kitna vivek haye",joy
8637,8637.0,itna jabt isase huaa kaise,joy
8638,8638.0,vahan bhee ise apani budhiya daadi kii yaad bunny rahee,joy
8639,8639.0,ameena kaa munn gadd‌gadd‌ hoe gayaa,joy
8640,8640.0,daaman failaakar hamid koo duaaen detee jaati thee aur aansuu kii badee-badee buunden giraati jaati thee,joy
8641,8641.0,"vaha joe kuchh kahati-sunati hain, apani samajh seey merey bhale hii key liye kahati-sunati hain",joy
8642,8642.0,unhein mujhase kuchh dushmani thode hii haye,joy
8643,8643.0,"haan, hamein unaki baatein achchi naan lagein, yeh doosari baat haye",joy
8644,8644.0,leela ney pati key haathon seey khelate hue kahaa- yahaan naan aatee tou tumhara prem kaise paati,joy
8645,8645.0,donon bachche ghar koo gulzar kiye rahate they,joy
8646,8646.0,inn donon falon kii aisee achchi fasal pahale kabhi naan hui thee,joy
8647,8647.0,abki inmein itani mithaas naan-jaane kahaan seey aaa gayee thee kii kitna hii khaao munn naan bharey,joy
8648,8648.0,santsaran key ilaake seey aam aur kharbooje key tokre bharey chaley aatey they,joy
8649,8649.0,saaraa ghar khoob uchhal-uchhal khaata thaa,joy
8650,8650.0,holly key dinn they,joy
8651,8651.0,mardaane mein gaanaa-bajaana hoe rahaa thaa,joy
8652,8652.0,udhar mardaane mein dhamaa-chaukadi mutchy hui thee,joy
8653,8653.0,"sitasaran nashe mein choor kabhi gaataa thaa, kabhi taaliyan bajaata thaa",joy
8654,8654.0,usake mitra loga bhee usee rung mein range hue they,joy
8655,8655.0,usaki anokhi chhavi aankhon mein samaa gayee,joy
8656,8656.0,aise khush hue maano bahut dinon key viyog key baad usase bhent hui hoe,joy
8657,8657.0,"unhone aeka naveen premotsah seey uthkar usey galey lagaa liyaa aur muskarakar boley- aaj tou tumane badey-badey shastras sajaa rakhe hain, kahaan bhaguun",joy
8658,8658.0,leela ney apane hriday kii or ungali dikhaakar kahaa- yahaan aaa baitho,joy
8659,8659.0,"bahut bhaage firate hoe, abb tumhen baandhkar rakhoongi",joy
8660,8660.0,"baag kii bahaar kaa anand tou uthaa chuke, abb iss andheri kothri koo bhee dekh low",joy
8661,8661.0,sitasaran ney lajjit hocker kahaa- usey andheri kothri mutt kaho leela,joy
8662,8662.0,vaha prem kaa manasrover haye,joy
8663,8663.0,sitasaran chalane lagey tou leela ney unakaa haath pakadkar kahaa- main naan jaane doongi,joy
8664,8664.0,abb usane dwaar khol diye aur khadee bully rahee haye,joy
8665,8665.0,"sitasaran- bhaee, ghar baag naheen hoe sakata, parr swarg hoe sakata haye",joy
8666,8666.0,main jaanata huun kii vaha badey seey badey kasht saha sakati haye,joy
8667,8667.0,merrie raksha usake liye aavashyak haye,joy
8668,8668.0,jaba apani udasinta key kaaran usane merrie dashaa bigadati dekhi tou apana saaraa shoke bhool gayee,joy
8669,8669.0,aaj maine usey apane aabhushan pahankar muskaraate hue dekhaa tou merrie aatma pulkit hoe uthee,joy
8670,8670.0,mujhe aisaa maloom hoe rahaa haye kii vaha swarg kii devi haye aur kewal mujh-jaise durbal prani kii raksha karane key liye bheji gayee haye,joy
8671,8671.0,"maine usey joe kathor shabd kahey, way aggar apani saaree sampatti bechkar bhee mill sakate, tou lauta letaa",joy
8672,8672.0,leela vaastav mein swarg kii devi haye,joy
8673,8673.0,iss mantra koo japate hii usake chitt koo poorna shaanti praapt hoe jaati thee,joy
8674,8674.0,"moh kii isase sunder, isase sajeev, isase bhaavmay kalpana naheen kii jaa sakati",joy
8675,8675.0,mahadev koo chidhaane mein sabhi koo majaa aataa thaa,joy
8676,8676.0,"kissie ney kankad fenke, kissie ney taaliyan bajaayin",joy
8677,8677.0,mahadev kaa hriday uchhalane lagaa,joy
8678,8678.0,uchch swar seey bolaa-'satt gurudatt shivdatt daataa' aur una aadamiyon kii or chilam peene chalaa gayaa,joy
8679,8679.0,"haan, mohar thee",joy
8680,8680.0,"4 mahadev key antarnetron key saamane abb aeka doosara jagat thaa, chintaon aur kalpana seey paripurna",joy
8681,8681.0,"yadyapi abhee kosh key haath seey nickle jaane kaa bhaya thaa, parr abhilashaon ney apana kaam shuru curr diyaa",joy
8682,8682.0,"aeka pakka makaan bunn gayaa, sarafe kii aeka bhaari ducan khul gayee, niz sambandhiyon seey phir naataa juda gayaa, vilas kii saamagriyan ekatrit hoe gayeen",joy
8683,8683.0,"taba teerth-yatra karane chaley, aur vahan seey laut curr badey samaroh seey yagya, brahmbhoj huaa",joy
8684,8684.0,"isake pashchaat aeka shivalaya aur kuaan bunn gayaa, aeka baag bhee lugg gayaa aur vaha nityaprati kathaa-puraan sunane lagaa",joy
8685,8685.0,saadhu-santon kaa aadar-satkaar honey lagaa,joy
8686,8686.0,chinta shaant hoe gayee,joy
8687,8687.0,inhin kalpanaon mein raat vyateet hoe gayee,joy
8688,8688.0,"ushaa kaa aagaman huaa, havaa jagee, chidiyaan gaane lageen",joy
8689,8689.0,"sahasa mahadev key kaanon mein aavaaz aayee- satt gurudatt shivdatt daataa, raam key charan mein chitt laagaa",joy
8690,8690.0,prakriti aeka anuragamaya prakaash mein dooby hui thee,joy
8691,8691.0,"usee samay totaa pairon koo jode hue oonchi daal seey utaraa, jaise akash seey koee taaraa toote aur aaa curr pinjade mein baith gayaa",joy
8692,8692.0,"mahadev prafullit hoe curr daudaa aur pinjade koo uthaa curr bolaa-'aao atmaram, tumane kasht tou bahut diyaa, parr meraa jeevan bhee safal curr diyaa",joy
8693,8693.0,abb tumhen chaandi key pinjade mein rakhoonga aur soney seey madh doongaa,joy
8694,8694.0,usake rome-rome seey paramatma key gunaanuvaad kii dhwani nikalane luggy,joy
8695,8695.0,prabhu tum kitane dayawan hoe,joy
8696,8696.0,"yeh tumhara aseem vatsalya haye, naheen tou mujh paapi, patit prani kaba iss kripa key yogya thaa",joy
8697,8697.0,inn pavitra bhaavon seey usaki aatma vihwal hoe gayee,joy
8698,8698.0,"vaha anurakt hoe curr kaha uthaa- 'satt gurudatt shivdatt daataa, raam key charan mein chitt laagaa",joy
8699,8699.0,"usane aeka haath mein pinjada latkaaya, buggle mein kalsa dabaaya aur ghar chalaa",joy
8700,8700.0,"jaba taka daanpatra kii registry naan hui thee, taba taka khalajan kaa khoob aadar-satkaar kiyaa gayaa",joy
8701,8701.0,unhein khoob swaadisht padaarth khilaaye gaye,joy
8702,8702.0,"jumman hanse, jiss tarah koee shikari hiran koo jaal kii taraf jaate dekh curr munn hii munn hansata haye",joy
8703,8703.0,"panchaayat mein kisaki jeet hogi, iss vishay mein jumman koo kuchh bhee sandeh naan thaa",joy
8704,8704.0,"kuchh aise sajjan bhee they, jinhen haasya-russ key rasaswadan kaa achchha avsar milaa",joy
8705,8705.0,"jhuki hui cummer, popla munh, sunn key-seey baal-itani samagri ekatra houn, taba hansee kyon naan aave",joy
8706,8706.0,chaaron taraf kolahal mutch rahaa thaa,joy
8707,8707.0,"jumman sheikh anand seey phool uthhe, parantu bhaavon koo chhipa curr boley-algu hii sahee, merey liye jaise ramdhan vaise algu",joy
8708,8708.0,jumman koo puuraa vishvaas thaa kii abb baaji merrie haye,joy
8709,8709.0,ramdhan mishra inn prashnon parr mugdh hue jaate they,joy
8710,8710.0,mugger ramdhan mishra aur anya punch algu chaudhari kii iss neeti-parayanta kii prashansa jee kholkar curr rahey they,joy
8711,8711.0,way kahate they-iska naam panchaayat haye,joy
8712,8712.0,doodh kaa doodh aur paani kaa paani curr diyaa,joy
8713,8713.0,"dosti, dosti kii jagah haye, kintu dharm kaa paalan karna mukhya haye",joy
8714,8714.0,"aise hii satyavaadiyon key bull parr prithvi thahari haye, naheen tou vaha kaba kii rasaatal koo chully jaati",joy
8715,8715.0,iss bail parr unakaa munn laharaaya,joy
8716,8716.0,"unhone socha, yeh bail haath lagey tou dinn-bhar mein bekhatke teen khep houn",joy
8717,8717.0,algu chaudhari key ghar thaa tou chain kii banshi bajati thee,joy
8718,8718.0,bailram chhathe-chhamaahe kabhi bahali mein jotey jaate they,joy
8719,8719.0,khoob uchhalate-koodate aur koson taka daudate chaley jaate they,joy
8720,8720.0,"vahan bailram kaa ratib thaa-saaf paani, dalee hui arhar kii daal aur bhuse key saath khalee, aur yahee naheen, kabhi-kabhi ghee kaa swaad bhee chakhane koo mill jaataa thaa",joy
8721,8721.0,"shaam-sabere aeka aadami kharhare kartaa, ponchhata aur sahalaata thaa",joy
8722,8722.0,samajhu khade hue aur kadak curr boley-merrie or seey jumman sheikh,joy
8723,8723.0,jumman sheikh key munn mein bhee sarpanch kaa uchch sthaan grahan karate hii apani jimmedaari kaa bhaav paida huaa,joy
8724,8724.0,"yeh riyayat karein, tou unaki bhalmansi",joy
8725,8725.0,algu chaudhari phoole naan samaaye,joy
8726,8726.0,uthh khade hue aur jore seey boley-punch-parameshwar kii jaya,joy
8727,8727.0,isake saath hii chaaron or seey pratidhvani hui-punch-parameshwar kii jaya,joy
8728,8728.0,pratyek manushya jumman kii neeti koo saraahata thaa-ise kahate hain nyaay,joy
8729,8729.0,"yeh manushya kaa kaam naheen, punch mein parameshwar vaas karate hain, yeh unheen kii mahima haye",joy
8730,8730.0,punch key saamane khote koo kaun kharaa kaha sakata haye,joy
8731,8731.0,"thodi dair baad jumman algu key paas aaye aur unake galey lipat curr boley-bhaiya, jaba seey tumane merrie panchaayat kii taba seey main tumhara praan-ghaatak shatru bunn gayaa thaa, parr aaj mujhe gyaat huaa kii punch key pada parr baith curr naan koee kissie kaa dost hotaa haye, naan dushman",joy
8732,8732.0,nyaay key siva usey aur kuchh naheen soojhata,joy
8733,8733.0,aaj mujhe vishvaas hoe gayaa kii punch kii jabaan seey khuda bolata haye,joy
8734,8734.0,algu rone lagey,joy
8735,8735.0,iss paani seey donon key dilon kaa mail dhul gayaa,joy
8736,8736.0,mitrata kii murajhaayi hui lataa phir hurry hoe gayee,joy
8737,8737.0,usane bahut dinon key parishram aur udyog key baad bee. aeye. kii degree praapt kii thee,joy
8738,8738.0,abb aeka daftar mein naukar thaa,joy
8739,8739.0,"chhota ladka lalbihari sinh dohare badan kaa, sajila jawan thaa",joy
8740,8740.0,"bharaa huaa mukhada, chaudi chhaati",joy
8741,8741.0,shaam-sabere seey unake kamare seey praayh kharal kii surili karnamadhur dhwani sunaayi diyaa karati thee,joy
8742,8742.0,issie seey gaanv mein unakaa badaa sammaan thaa,joy
8743,8743.0,dashahare key dinon mein vaha badey utsaah seey ramlila mein sammilit hotey aur swayam kissie naan kissie patra kaa part lete they,joy
8744,8744.0,bhupsingh unake swabhaav parr reejh gaye aur dhumdham seey shreekanth sinh kaa anandi key saath byaah hoe gayaa,joy
8745,8745.0,gaanv key bhadra purushon koo inn baaton mein aisaa anand milata thaa kii khaane-peene kii bhee sudhi naan rahati thee,joy
8746,8746.0,shreekanth boley-bahut prasann haye,joy
8747,8747.0,"kaee striyon ney jaba yeh sunaa kii shreekanth patni key peechhe pitaa seey ladane koo taiyar haye, tou unhein badaa harsh huaa",joy
8748,8748.0,donon pakshon kii madhur vaaniyan sunane key liye unaki aatmaaen tilmilane lageen,joy
8749,8749.0,inn mahanubhavon kii shubhkaamanaaen aaj poori hoti dikhaayi deen,joy
8750,8750.0,vaha unakaa bahut aadar kartaa thaa,joy
8751,8751.0,shreekanth kaa bhee usa parr haardik sneh thaa,joy
8752,8752.0,apane hosh mein unhone kabhi usey ghudka taka naan thaa,joy
8753,8753.0,"jaba vaha allahabad seey aatey, tou usake liye koee naan koee vastu avashya laate",joy
8754,8754.0,mugadar kii jodee unhone hii banwa dee thee,joy
8755,8755.0,"pichhale saal jaba usane apane seey dyodhe jawan koo nagpanchami key dinn dangal mein pachhaad diyaa, tou unhone pulkit hoe curr akhaade mein hii jaakar usey galey seey lagaa liyaa thaa, paanch rupaye key paise lutaaye they",joy
8756,8756.0,unhone baahar aaa curr lalbihari koo galey lagaa liyaa,joy
